product,months,country,sub country,area,value
Product 1,Oct,Abaza,Russia,Khakasiya,21177.197711965113
Product 1,Oct,Abakan,Russia,Khakasiya,22692.464307147107
Product 1,Oct,Snezhinsk,Russia,Chelyabinsk,32184.598470598
Product 1,Oct,Ozersk,Russia,Chelyabinsk,21060.748611097726
Product 1,Oct,Zheleznogorsk,Russia,Krasnoyarskiy,32862.152421003106
Product 1,Oct,Novoural’sk,Russia,Sverdlovsk,28503.993937214407
Product 1,Oct,Seversk,Russia,Tomsk,25770.814551845528
Product 1,Oct,Gubkinskiy,Russia,Yamalo-Nenetskiy Avtonomnyy Okrug,15467.17067771012
Product 1,Oct,Raduzhny,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,25210.302388020864
Product 1,Oct,Muravlenko,Russia,Yamalo-Nenetskiy Avtonomnyy Okrug,33526.59533283851
Product 1,Oct,Lyantor,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,44086.83379887007
Product 1,Oct,Zima,Russia,Irkutsk,28341.03621252864
Product 1,Oct,Zheleznogorsk-Ilimskiy,Russia,Irkutsk,12065.618492572208
Product 1,Oct,Zeya,Russia,Amur,13863.91330904126
Product 1,Oct,Yakutsk,Russia,Sakha,18170.3644838508
Product 1,Oct,Vyazemskiy,Russia,Khabarovsk Krai,27833.906270201485
Product 1,Oct,Vrangel’,Russia,Primorskiy,41615.30798199364
Product 1,Oct,Vladivostok,Russia,Primorskiy,38156.11070696685
Product 1,Oct,Vikhorevka,Russia,Irkutsk,38201.509965252015
Product 1,Oct,Ust’-Kut,Russia,Irkutsk,24205.7413145111
Product 1,Oct,Ust’-Ilimsk,Russia,Irkutsk,40265.035260718214
Product 1,Oct,Ussuriysk,Russia,Primorskiy,38446.80876197585
Product 1,Oct,Usol’ye-Sibirskoye,Russia,Irkutsk,45197.510305286516
Product 1,Oct,Ulan-Ude,Russia,Respublika Buryatiya,47949.32466908108
Product 1,Oct,Udachny,Russia,Sakha,46160.06998487862
Product 1,Oct,Tynda,Russia,Amur,36578.50665138901
Product 1,Oct,Tulun,Russia,Irkutsk,35418.626748705894
Product 1,Oct,Trudovoye,Russia,Primorskiy,14933.953758472268
Product 1,Oct,Fokino,Russia,Primorskiy,46476.14737871521
Product 1,Oct,Svobodnyy,Russia,Amur,24804.756800654148
Product 1,Oct,Spassk-Dal’niy,Russia,Primorskiy,41402.1772672169
Product 1,Oct,Slyudyanka,Russia,Irkutsk,40646.970893187565
Product 1,Oct,Shimanovsk,Russia,Amur,38258.61865103655
Product 1,Oct,Shelekhov,Russia,Irkutsk,24406.396939040962
Product 1,Oct,Severobaykal’sk,Russia,Respublika Buryatiya,40668.889905986245
Product 1,Oct,Raychikhinsk,Russia,Amur,49404.937874261996
Product 1,Oct,Petrovsk-Zabaykal’skiy,Russia,Transbaikal Territory,25412.20614935912
Product 1,Oct,Partizansk,Russia,Primorskiy,35531.88438760249
Product 1,Oct,Neryungri,Russia,Sakha,16414.944084506722
Product 1,Oct,Nerchinsk,Russia,Transbaikal Territory,42917.43190210067
Product 1,Oct,Nakhodka,Russia,Primorskiy,12555.639169821192
Product 1,Oct,Mirny,Russia,Sakha,21335.330173839022
Product 1,Oct,Luchegorsk,Russia,Primorskiy,18573.317508236818
Product 1,Oct,Lesozavodsk,Russia,Primorskiy,26993.587014335113
Product 1,Oct,Lensk,Russia,Sakha,41486.10365296809
Product 1,Oct,Kyakhta,Russia,Respublika Buryatiya,21436.84903255828
Product 1,Oct,Krasnokamensk,Russia,Transbaikal Territory,47838.39913699373
Product 1,Oct,Komsomolsk-on-Amur,Russia,Khabarovsk Krai,26452.76185624528
Product 1,Oct,Khabarovsk,Russia,Khabarovsk Krai,14698.006510093488
Product 1,Oct,Kavalerovo,Russia,Primorskiy,39329.844170985256
Product 1,Oct,Irkutsk,Russia,Irkutsk,31373.200428112566
Product 1,Oct,Gusinoozyorsk,Russia,Respublika Buryatiya,49062.36961011891
Product 1,Oct,Dal’nerechensk,Russia,Primorskiy,12403.59967127243
Product 1,Oct,Chita,Russia,Transbaikal Territory,36993.4482033892
Product 1,Oct,Cheremkhovo,Russia,Irkutsk,12631.394513589412
Product 1,Oct,Borzya,Russia,Transbaikal Territory,13573.252713605247
Product 1,Oct,Bol’shoy Kamen’,Russia,Primorskiy,15760.173248798503
Product 1,Oct,Bodaybo,Russia,Irkutsk,14429.197016673756
Product 1,Oct,Blagoveshchensk,Russia,Amur,29679.968181251945
Product 1,Oct,Birobidzhan,Russia,Jewish Autonomous Oblast,49911.70112264573
Product 1,Oct,Bikin,Russia,Khabarovsk Krai,23896.623390704248
Product 1,Oct,Belogorsk,Russia,Amur,45607.044802725235
Product 1,Oct,Baykal’sk,Russia,Irkutsk,45715.90136009081
Product 1,Oct,Aykhal,Russia,Sakha,32245.14820016492
Product 1,Oct,Artëm,Russia,Primorskiy,20040.514882664116
Product 1,Oct,Arsen’yev,Russia,Primorskiy,13959.157879528972
Product 1,Oct,Angarsk,Russia,Irkutsk,48088.88977517276
Product 1,Oct,Amursk,Russia,Khabarovsk Krai,13753.703863687035
Product 1,Oct,Aldan,Russia,Sakha,37310.47724232747
Product 1,Oct,Dal'negorsk,Russia,Primorskiy,46477.44324337218
Product 1,Oct,Bratsk,Russia,Irkutsk,34992.1919106697
Product 1,Oct,Sayansk,Russia,Irkutsk,41432.38133903618
Product 1,Oct,Khabarovsk Vtoroy,Russia,Khabarovsk Krai,34234.18729728206
Product 1,Oct,Markova,Russia,Irkutsk,43634.25841240398
Product 1,Oct,Vilyuchinsk,Russia,Kamtsjatka,16871.36195735815
Product 1,Oct,Yuzhno-Sakhalinsk,Russia,Sakhalin,13194.612146315014
Product 1,Oct,Yelizovo,Russia,Kamtsjatka,16631.539979997455
Product 1,Oct,Vanino,Russia,Khabarovsk Krai,26993.35072143229
Product 1,Oct,Sovetskaya Gavan’,Russia,Khabarovsk Krai,11064.473584403815
Product 1,Oct,Poronaysk,Russia,Sakhalin,14436.544132602407
Product 1,Oct,Petropavlovsk-Kamchatsky,Russia,Kamtsjatka,15804.634982652698
Product 1,Oct,Okha,Russia,Sakhalin,30949.265922397506
Product 1,Oct,Nikolayevsk-on-Amure,Russia,Khabarovsk Krai,45389.43999532333
Product 1,Oct,Nevel’sk,Russia,Sakhalin,49647.94935943371
Product 1,Oct,Magadan,Russia,Magadan,20691.73298258959
Product 1,Oct,Korsakov,Russia,Sakhalin,17765.045627615975
Product 1,Oct,Kholmsk,Russia,Sakhalin,33023.28993077431
Product 1,Oct,Baltiysk,Russia,Kaliningrad,37803.85637970253
Product 1,Oct,Isakogorka,Russia,Arkhangelskaya,36370.867938331605
Product 1,Oct,Krasnoznamensk,Russia,MO,39911.37403149697
Product 1,Oct,Chertanovo Yuzhnoye,Russia,Moscow,10184.393415977907
Product 1,Oct,Zagor’ye,Russia,Moscow,26962.246117780363
Product 1,Oct,Orekhovo-Borisovo,Russia,Moscow,47276.47075755653
Product 1,Oct,Metrogorodok,Russia,Moscow,12863.937914489894
Product 1,Oct,Kogalym,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,35790.80825708335
Product 1,Oct,Pyt-Yakh,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,27130.77969533229
Product 1,Oct,Langepas,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,40811.46721724085
Product 1,Oct,Lesnoy,Russia,Sverdlovsk,24054.679900502946
Product 1,Oct,Zarya,Russia,MO,30194.372300117295
Product 1,Oct,Raduzhnyy,Russia,Vladimir,20798.13420164383
Product 1,Oct,Nizhnesortymskiy,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,28917.82672829475
Product 1,Oct,Pokachi,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,47773.50071933344
Product 1,Oct,Izluchinsk,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug,29225.869060815723
Product 1,Oct,Kurortnyy,Russia,Leningrad,31767.482879321244
Product 1,Oct,Chernaya Rechka,Russia,Leningrad,35907.35640391446
Product 1,Oct,Untolovo,Russia,Leningrad,24848.13585546081
Product 1,Oct,Petrogradka,Russia,St.-Petersburg,43972.21614451748
Product 1,Oct,Vasyl'evsky Ostrov,Russia,St.-Petersburg,24121.550878536553
Product 1,Oct,Parnas,Russia,Leningrad,33773.146181878954
Product 1,Oct,Kalininskiy,Russia,Leningrad,38078.68227520426
Product 1,Oct,Krasnogvargeisky,Russia,St.-Petersburg,31320.983986923122
Product 1,Oct,Admiralteisky,Russia,St.-Petersburg,31232.317340136044
Product 1,Oct,Krestovskiy ostrov,Russia,Leningrad,22746.33570856126
Product 1,Oct,Akademicheskoe,Russia,Leningrad,47527.57897744569
Product 1,Oct,Finlyandskiy,Russia,Leningrad,35059.9288865324
Product 1,Oct,Centralniy,Russia,St.-Petersburg,31622.676132943896
Product 1,Oct,Svetlanovskiy,Russia,Leningrad,10968.608323602168
Product 1,Oct,Sampsonievskiy,Russia,Leningrad,43201.54594106221
Product 1,Oct,Vostochnoe Degunino,Russia,MO,12426.33040552791
Product 1,Oct,Rwamagana,Rwanda,Eastern Province,49658.38086922108
Product 1,Oct,Musanze,Rwanda,Northern Province,18741.63500496481
Product 1,Oct,Nzega,Rwanda,Southern Province,46974.88173328908
Product 1,Oct,Kigali,Rwanda,Kigali,18818.724176459058
Product 1,Oct,Kibuye,Rwanda,Western Province,49034.980850065025
Product 1,Oct,Kibungo,Rwanda,Eastern Province,12433.870770808788
Product 1,Oct,Gitarama,Rwanda,Southern Province,33798.53493873355
Product 1,Oct,Cyangugu,Rwanda,Western Province,43178.326178424584
Product 1,Oct,Gisenyi,Rwanda,Western Province,32553.81731632224
Product 1,Oct,Byumba,Rwanda,Northern Province,27109.34010351603
Product 1,Oct,Butare,Rwanda,Southern Province,37062.80731376854
Product 1,Oct,Yanbu,Saudi Arabia,Al Madīnah al Munawwarah,31668.861080433093
Product 1,Oct,Umm Lajj,Saudi Arabia,Minţaqat Tabūk,20931.293605906045
Product 1,Oct,Ţurayf,Saudi Arabia,Northern Borders,16437.975998964597
Product 1,Oct,Turabah,Saudi Arabia,Makkah,49994.58495616939
Product 1,Oct,Tārūt,Saudi Arabia,Eastern Province,37047.735045064175
Product 1,Oct,Tabuk,Saudi Arabia,Minţaqat Tabūk,22882.250016028294
Product 1,Oct,Ţubarjal,Saudi Arabia,Al Jawf,25786.241288520396
Product 1,Oct,Sulţānah,Saudi Arabia,Al Madīnah al Munawwarah,15414.385437279048
Product 1,Oct,Sayhāt,Saudi Arabia,Eastern Province,49044.02271005366
Product 1,Oct,Şāmitah,Saudi Arabia,Jizan,42441.47760721696
Product 1,Oct,Sakakah,Saudi Arabia,Al Jawf,28979.353729992275
Product 1,Oct,Şafwá,Saudi Arabia,Eastern Province,48935.82794544068
Product 1,Oct,Şabyā,Saudi Arabia,Jizan,37418.879537934976
Product 1,Oct,Raḩīmah,Saudi Arabia,Eastern Province,42600.03149643232
Product 1,Oct,Rābigh,Saudi Arabia,Makkah,37044.81395227996
Product 1,Oct,Qal‘at Bīshah,Saudi Arabia,Minţaqat ‘Asīr,28813.563116577825
Product 1,Oct,Najrān,Saudi Arabia,Najrān,16722.596314546936
Product 1,Oct,Mecca,Saudi Arabia,Makkah,32905.03334928716
Product 1,Oct,Khamis Mushait,Saudi Arabia,Minţaqat ‘Asīr,27381.89029637999
Product 1,Oct,Jizan,Saudi Arabia,Jizan,14217.222883434184
Product 1,Oct,Jeddah,Saudi Arabia,Makkah,47370.015353489965
Product 1,Oct,Ha'il,Saudi Arabia,Ḩāʼil,10744.465326448375
Product 1,Oct,Duba,Saudi Arabia,Minţaqat Tabūk,33517.100654914386
Product 1,Oct,Buraydah,Saudi Arabia,Al-Qassim,28297.919540380317
Product 1,Oct,Abqaiq,Saudi Arabia,Eastern Province,16090.430100229298
Product 1,Oct,Badr Ḩunayn,Saudi Arabia,Al Madīnah al Munawwarah,41511.817928399185
Product 1,Oct,Az Zulfi,Saudi Arabia,Ar Riyāḑ,45605.574786507605
Product 1,Oct,Dhahran,Saudi Arabia,Eastern Province,10097.727039148516
Product 1,Oct,Aţ Ţaraf,Saudi Arabia,Eastern Province,14843.735728043433
Product 1,Oct,Ta’if,Saudi Arabia,Makkah,49183.35870765722
Product 1,Oct,As Sulayyil,Saudi Arabia,Ar Riyāḑ,35764.695482963216
Product 1,Oct,Riyadh,Saudi Arabia,Ar Riyāḑ,30385.37935169712
Product 1,Oct,Ar Rass,Saudi Arabia,Al-Qassim,33035.86641642113
Product 1,Oct,‘Ar‘ar,Saudi Arabia,Northern Borders,33227.46048600697
Product 1,Oct,An Nimāş,Saudi Arabia,Minţaqat ‘Asīr,23448.635699046048
Product 1,Oct,Qurayyat,Saudi Arabia,Al Jawf,29997.979393248545
Product 1,Oct,Al Wajh,Saudi Arabia,Minţaqat Tabūk,44271.66608890525
Product 1,Oct,Al ‘Ulá,Saudi Arabia,Al Madīnah al Munawwarah,12918.914862383994
Product 1,Oct,Al Qayşūmah,Saudi Arabia,Eastern Province,45168.82745084185
Product 1,Oct,Al Qaţīf,Saudi Arabia,Eastern Province,46514.93602042613
Product 1,Oct,Al Munayzilah,Saudi Arabia,Eastern Province,10262.613412168617
Product 1,Oct,Al Mubarraz,Saudi Arabia,Eastern Province,20195.946203533185
Product 1,Oct,Al Mithnab,Saudi Arabia,Al-Qassim,42540.05624342986
Product 1,Oct,Medina,Saudi Arabia,Al Madīnah al Munawwarah,19113.090989233417
Product 1,Oct,Khobar,Saudi Arabia,Eastern Province,10963.012808498477
Product 1,Oct,Al Khafjī,Saudi Arabia,Eastern Province,37708.28269098483
Product 1,Oct,Al Jumūm,Saudi Arabia,Makkah,25025.467494198594
Product 1,Oct,Al Jubayl,Saudi Arabia,Eastern Province,29515.383061074568
Product 1,Oct,Al Hufūf,Saudi Arabia,Eastern Province,28689.130158293832
Product 1,Oct,Al Bukayrīyah,Saudi Arabia,Al-Qassim,21692.865773737733
Product 1,Oct,Al Baţţālīyah,Saudi Arabia,Eastern Province,49064.60834643907
Product 1,Oct,Al Bāḩah,Saudi Arabia,Minţaqat al Bāḩah,10812.490396857485
Product 1,Oct,‘Afīf,Saudi Arabia,Ar Riyāḑ,41561.59754515625
Product 1,Oct,Ad Dilam,Saudi Arabia,Ar Riyāḑ,42742.86553192556
Product 1,Oct,Ad Dawādimī,Saudi Arabia,Ar Riyāḑ,14379.123025569073
Product 1,Oct,Dammam,Saudi Arabia,Eastern Province,13090.337682261195
Product 1,Oct,Abū ‘Arīsh,Saudi Arabia,Jizan,25275.723772924808
Product 1,Oct,Abha,Saudi Arabia,Minţaqat ‘Asīr,18717.931967592303
Product 1,Oct,Ash Shafā,Saudi Arabia,Makkah,43305.82435322368
Product 1,Oct,Unaizah,Saudi Arabia,Al-Qassim,25679.410046754507
Product 1,Oct,Honiara,Solomon Islands,Guadalcanal,45479.7706479537
Product 1,Oct,Victoria,Seychelles,English River,44801.01288405687
Product 1,Oct,Zalingei,Sudan,Central Darfur,48146.99186810524
Product 1,Oct,Wad Medani,Sudan,Al Jazīrah,23320.564044224073
Product 1,Oct,Umm Ruwaba,Sudan,Shamāl Kurdufān,47425.15899252165
Product 1,Oct,Omdurman,Sudan,Khartoum,38133.11056470679
Product 1,Oct,Tokār,Sudan,Red Sea,30342.43941797322
Product 1,Oct,Tandaltī,Sudan,White Nile,48209.24216988984
Product 1,Oct,Singa,Sudan,Sinnār,32463.627384139483
Product 1,Oct,Shendi,Sudan,River Nile,43771.65674466273
Product 1,Oct,Sawākin,Sudan,Red Sea,35875.68696997658
Product 1,Oct,Sinnar,Sudan,Sinnār,36552.925622137554
Product 1,Oct,Rabak,Sudan,White Nile,47598.55924521307
Product 1,Oct,Maiurno,Sudan,Sinnār,34019.39430286108
Product 1,Oct,Kosti,Sudan,White Nile,32010.26855069604
Product 1,Oct,Kuraymah,Sudan,Northern State,11334.546986031943
Product 1,Oct,Kināna,Sudan,Sinnār,41987.0457103786
Product 1,Oct,Kassala,Sudan,Kassala,39803.276427826306
Product 1,Oct,Kadugli,Sudan,Southern Kordofan,18666.821801448732
Product 1,Oct,Doka,Sudan,Al Qaḑārif,44120.86180652141
Product 1,Oct,Dilling,Sudan,Southern Kordofan,37389.30209806435
Product 1,Oct,Port Sudan,Sudan,Red Sea,39243.3267556379
Product 1,Oct,Berber,Sudan,River Nile,18830.896379900092
Product 1,Oct,Bārah,Sudan,Shamāl Kurdufān,49197.01794173363
Product 1,Oct,Atbara,Sudan,River Nile,17967.72681019546
Product 1,Oct,As Sūkī,Sudan,Sinnār,45726.89381681252
Product 1,Oct,Ar Ruseris,Sudan,Blue Nile,46735.53340455923
Product 1,Oct,Ar Rahad,Sudan,Shamāl Kurdufān,16996.105756729863
Product 1,Oct,An Nuhūd,Sudan,West Kordofan State,23415.92021183489
Product 1,Oct,El Obeid,Sudan,Shamāl Kurdufān,40549.25268693201
Product 1,Oct,Al Qiţena,Sudan,White Nile,23465.246737630867
Product 1,Oct,Al Qadarif,Sudan,Al Qaḑārif,43379.28844575473
Product 1,Oct,Al Mijlad,Sudan,West Kordofan State,15034.94556685692
Product 1,Oct,Al Manāqil,Sudan,Al Jazīrah,33669.619426006335
Product 1,Oct,Khartoum,Sudan,Khartoum,29136.090726591836
Product 1,Oct,Geneina,Sudan,Western Darfur,32306.086471355437
Product 1,Oct,Al Hilāliyya,Sudan,Al Jazīrah,43874.21724116957
Product 1,Oct,Al Ḩawātah,Sudan,Al Qaḑārif,46289.004685624044
Product 1,Oct,Al Hasaheisa,Sudan,Al Jazīrah,24195.007189267257
Product 1,Oct,El Fasher,Sudan,Northern Darfur,35614.54618782597
Product 1,Oct,El Bauga,Sudan,River Nile,29054.7672477474
Product 1,Oct,Ad Douiem,Sudan,White Nile,41283.48386674136
Product 1,Oct,El Daein,Sudan,Eastern Darfur,45766.01782816979
Product 1,Oct,Ad Dindar,Sudan,Sinnār,18657.764526679362
Product 1,Oct,Ed Damer,Sudan,River Nile,49492.34844977388
Product 1,Oct,Ad-Damazin,Sudan,Blue Nile,46964.61092253536
Product 1,Oct,Abū Zabad,Sudan,West Kordofan State,33870.06474103005
Product 1,Oct,Abu Jibeha,Sudan,Southern Kordofan,15357.53511477033
Product 1,Oct,Umeå,Sweden,Västerbotten,17976.900705611686
Product 1,Oct,Skellefteå,Sweden,Västerbotten,10626.562508076222
Product 1,Oct,Piteå,Sweden,Norrbotten,15520.213631279257
Product 1,Oct,Luleå,Sweden,Norrbotten,33867.78137260517
Product 1,Oct,Kiruna,Sweden,Norrbotten,43386.864040609245
Product 1,Oct,Boden,Sweden,Norrbotten,21942.444706953334
Product 1,Oct,Ystad,Sweden,Skåne,18204.478073861734
Product 1,Oct,Visby,Sweden,Gotland,33268.831785089256
Product 1,Oct,Växjö,Sweden,Kronoberg,17620.758209333384
Product 1,Oct,Västervik,Sweden,Kalmar,21387.275240656996
Product 1,Oct,Västerås,Sweden,Västmanland,46166.562174527826
Product 1,Oct,Värnamo,Sweden,Jönköping,44260.12862455294
Product 1,Oct,Varberg,Sweden,Halland,47317.93869116296
Product 1,Oct,Vänersborg,Sweden,Västra Götaland,40683.012827095685
Product 1,Oct,Vallentuna,Sweden,Stockholm,14289.656893424966
Product 1,Oct,Uppsala,Sweden,Uppsala,45669.10043374362
Product 1,Oct,Upplands Väsby,Sweden,Stockholm,27647.779361866895
Product 1,Oct,Uddevalla,Sweden,Västra Götaland,35995.45963731488
Product 1,Oct,Tumba,Sweden,Stockholm,37931.86883783861
Product 1,Oct,Tullinge,Sweden,Stockholm,48673.53769669773
Product 1,Oct,Trollhättan,Sweden,Västra Götaland,20770.688105132685
Product 1,Oct,Trelleborg,Sweden,Skåne,45173.6632772466
Product 1,Oct,Täby,Sweden,Stockholm,46935.2421163338
Product 1,Oct,Sundsvall,Sweden,Västernorrland,16568.644676593474
Product 1,Oct,Sundbyberg,Sweden,Stockholm,49957.47936815485
Product 1,Oct,Stockholm,Sweden,Stockholm,32194.577718832188
Product 1,Oct,Solna,Sweden,Stockholm,10498.514144781686
Product 1,Oct,Sollentuna,Sweden,Stockholm,48664.866351545155
Product 1,Oct,Södertälje,Sweden,Stockholm,22142.18011222084
Product 1,Oct,Skövde,Sweden,Västra Götaland,16358.707232960023
Product 1,Oct,Skara,Sweden,Västra Götaland,21049.85858203651
Product 1,Oct,Sandviken,Sweden,Gävleborg,21175.326899700623
Product 1,Oct,Råsunda,Sweden,Stockholm,44273.36087159467
Product 1,Oct,Partille,Sweden,Västra Götaland,27134.47506967805
Product 1,Oct,Östersund,Sweden,Jämtland,39796.64729001638
Product 1,Oct,Östermalm,Sweden,Stockholm,17323.45404208899
Product 1,Oct,Oskarshamn,Sweden,Kalmar,44799.439655411705
Product 1,Oct,Örnsköldsvik,Sweden,Västernorrland,22483.475882884362
Product 1,Oct,Örebro,Sweden,Örebro,48580.587350290625
Product 1,Oct,Nyköping,Sweden,Södermanland,12766.760081144683
Product 1,Oct,Norrtälje,Sweden,Stockholm,22265.499987009996
Product 1,Oct,Norrköping,Sweden,Östergötland,30158.234851936428
Product 1,Oct,Nässjö,Sweden,Jönköping,36505.38698662971
Product 1,Oct,Nacka,Sweden,Stockholm,44943.419606982636
Product 1,Oct,Motala,Sweden,Östergötland,47611.30231806121
Product 1,Oct,Mölndal,Sweden,Västra Götaland,47543.240241163025
Product 1,Oct,Märsta,Sweden,Stockholm,45778.58918958799
Product 1,Oct,Malmö,Sweden,Skåne,30607.07725789441
Product 1,Oct,Lund,Sweden,Skåne,48796.48852108458
Product 1,Oct,Linköping,Sweden,Östergötland,12935.849956559063
Product 1,Oct,Lidköping,Sweden,Västra Götaland,39963.5848949849
Product 1,Oct,Lidingö,Sweden,Stockholm,27451.328078670602
Product 1,Oct,Lerum,Sweden,Västra Götaland,10649.308359283092
Product 1,Oct,Landskrona,Sweden,Skåne,36493.59661470708
Product 1,Oct,Kungsbacka,Sweden,Halland,28525.947675016523
Product 1,Oct,Kungälv,Sweden,Västra Götaland,49529.18439207578
Product 1,Oct,Kristinehamn,Sweden,Värmland,36935.25241760614
Product 1,Oct,Kristianstad,Sweden,Skåne,37540.6648086605
Product 1,Oct,Köping,Sweden,Västmanland,38097.756819241695
Product 1,Oct,Katrineholm,Sweden,Södermanland,47672.05438879039
Product 1,Oct,Karlstad,Sweden,Värmland,10798.018932543964
Product 1,Oct,Karlskrona,Sweden,Blekinge,40860.892712241
Product 1,Oct,Karlskoga,Sweden,Örebro,34129.370301287585
Product 1,Oct,Karlshamn,Sweden,Blekinge,44433.956311388494
Product 1,Oct,Kalmar,Sweden,Kalmar,16440.351644550217
Product 1,Oct,Jönköping,Sweden,Jönköping,46129.576968484274
Product 1,Oct,Jakobsberg,Sweden,Stockholm,22168.619387848772
Product 1,Oct,Huskvarna,Sweden,Jönköping,31825.203142423667
Product 1,Oct,Huddinge,Sweden,Stockholm,43227.70364581856
Product 1,Oct,Helsingborg,Sweden,Skåne,17551.794707431396
Product 1,Oct,Hässleholm,Sweden,Skåne,35249.76356431374
Product 1,Oct,Härnösand,Sweden,Västernorrland,30839.070843146626
Product 1,Oct,Haninge,Sweden,Stockholm,28832.91406036234
Product 1,Oct,Halmstad,Sweden,Halland,17080.182010626013
Product 1,Oct,Göteborg,Sweden,Västra Götaland,43039.00668984232
Product 1,Oct,Gävle,Sweden,Gävleborg,12632.2100758075
Product 1,Oct,Gamla Uppsala,Sweden,Uppsala,39589.812813799945
Product 1,Oct,Falun,Sweden,Dalarna,44908.901803470806
Product 1,Oct,Falköping,Sweden,Västra Götaland,22412.003647417427
Product 1,Oct,Falkenberg,Sweden,Halland,34968.07424399939
Product 1,Oct,Eslöv,Sweden,Skåne,27801.385416630514
Product 1,Oct,Eskilstuna,Sweden,Södermanland,24647.984718310392
Product 1,Oct,Enköping,Sweden,Uppsala,37288.49057219702
Product 1,Oct,Bromma,Sweden,Stockholm,17641.33518823133
Product 1,Oct,Borlänge,Sweden,Dalarna,36705.60998421788
Product 1,Oct,Borås,Sweden,Västra Götaland,43148.28562323517
Product 1,Oct,Boo,Sweden,Stockholm,21665.999286622668
Product 1,Oct,Årsta,Sweden,Stockholm,24749.6896982323
Product 1,Oct,Ängelholm,Sweden,Skåne,23476.883608648543
Product 1,Oct,Alingsås,Sweden,Västra Götaland,41754.314719856746
Product 1,Oct,Åkersberga,Sweden,Stockholm,39871.15724157673
Product 1,Oct,Majorna,Sweden,Västra Götaland,21863.621035188946
Product 1,Oct,Singapore,Singapore,Central Singapore,21063.507825530694
Product 1,Oct,Jamestown,Saint Helena,Saint Helena,13068.78541985692
Product 1,Oct,Trbovlje,Slovenia,Trbovlje,12647.131575767813
Product 1,Oct,Velenje,Slovenia,Velenje,14179.992063578784
Product 1,Oct,Ptuj,Slovenia,Ptuj,10056.399618010542
Product 1,Oct,Novo Mesto,Slovenia,Novo Mesto,19154.842783094664
Product 1,Oct,Maribor,Slovenia,Maribor,39437.539577207266
Product 1,Oct,Ljubljana,Slovenia,Ljubljana,24208.912181280364
Product 1,Oct,Kranj,Slovenia,Kranj,17234.247102621146
Product 1,Oct,Koper,Slovenia,Koper-Capodistria,40764.641578189854
Product 1,Oct,Celje,Slovenia,Celje,13589.456153763946
Product 1,Oct,Longyearbyen,Svalbard and Jan Mayen,Svalbard,32092.105211446535
Product 1,Oct,Vranov nad Topľou,Slovakia,Prešovský,28495.764782224564
